Row ID,Order ID,Order Date,,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,City1,City2,State1,State2,region1,49,the number of states 
5502,CA-2017-164378,7/15/2017,,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004519,Office Supplies,Paper,Bush Somerset Collection Bookcase,8.96,2,0,4.3904,,,,,,,
3057,CA-2017-131492,10/19/2017,,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002973,Office Supplies,Envelopes,Bush Somerset Collection Bookcase,8.96,2,0,4.3008,,,,,,,
3014,CA-2017-134845,4/17/2017,,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-BI-10003355,Office Supplies,Binders,Bush Somerset Collection Bookcase,8.964,6,0.7,-6.5736,,,,,,,
9820,CA-2015-162201,6/8/2015,,6/12/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-LA-10001982,Office Supplies,Labels,Bush Somerset Collection Bookcase,9,3,0.2,3.15,,,,,,,
3002,CA-2014-138317,6/21/2014,,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000069,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.006,2,0.7,-7.2048,,,,,,,
2245,CA-2017-103380,11/21/2017,,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,Bush Somerset Collection Bookcase,9.02,2,0,3.5178,,,,,,,
2349,CA-2017-109701,12/2/2017,,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.024,6,0.2,3.1584,,,,,,,
4407,CA-2016-100041,11/20/2016,,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.08,2,0,4.086,,,,,,,
1057,CA-2015-110667,4/4/2015,,4/8/2015,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003529,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.088,4,0.2,3.2944,,,,,,,
482,CA-2014-134677,10/6/2014,,10/10/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Bush Somerset Collection Bookcase,9.09,3,0,1.9089,,,,,,,
3657,CA-2017-158036,9/8/2017,,9/14/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,TEC-AC-10002558,Technology,Accessories,Bush Somerset Collection Bookcase,9.096,1,0.2,1.7055,,,,,,,
2467,CA-2017-128755,5/4/2017,,5/8/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-PA-10000726,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.11,1,0,4.0995,,,,,,,
9492,CA-2017-111738,1/3/2017,,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Bush Somerset Collection Bookcase,9.12,3,0,3.1008,,,,,,,
7458,CA-2015-137974,4/16/2015,,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.14,1,0,4.57,,,,,,,
7435,CA-2015-148180,7/26/2015,,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.144,3,0.2,3.0861,,,,,,,
1208,CA-2016-137050,7/14/2016,,7/18/2016,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.144,3,0.2,3.2004,,,,,,,
2453,CA-2017-140949,3/17/2017,,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.144,3,0.2,3.0861,,,,,,,
4046,CA-2015-136378,4/2/2015,,4/7/2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.156,3,0.8,-13.734,,,,,,,
2041,CA-2015-122287,6/18/2015,,6/23/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-BI-10003707,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.156,2,0.7,-6.104,,,,,,,
2378,US-2014-164616,8/19/2014,,8/21/2014,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Bush Somerset Collection Bookcase,9.184,2,0.2,1.148,,,,,,,
7045,US-2017-165358,7/18/2017,,7/23/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,Bush Somerset Collection Bookcase,9.184,2,0.2,1.148,,,,,,,
4027,CA-2017-139311,8/11/2017,,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,Bush Somerset Collection Bookcase,9.184,7,0.2,2.87,,,,,,,
4327,CA-2016-153346,1/25/2016,,1/27/2016,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000315,Office Supplies,Art,Bush Somerset Collection Bookcase,9.21,3,0,2.3025,,,,,,,
4742,CA-2017-164364,11/12/2017,,11/16/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,Bush Somerset Collection Bookcase,9.21,3,0,2.3025,,,,,,,
2562,CA-2015-144288,12/25/2015,,12/31/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.216,4,0.2,3.3408,,,,,,,
5312,CA-2016-123414,8/21/2016,,8/27/2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-LA-10004559,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.216,4,0.2,3.3408,,,,,,,
7252,CA-2016-116764,8/27/2016,,9/2/2016,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.216,4,0.2,3.3408,,,,,,,
3634,CA-2016-145177,11/10/2016,,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-LA-10001613,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.216,4,0.2,3.3408,,,,,,,
375,US-2014-119137,7/23/2014,,7/27/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Art,Bush Somerset Collection Bookcase,9.24,1,0.2,0.924,,,,,,,
4856,CA-2014-113320,12/12/2014,,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.24,3,0,4.4352,,,,,,,
4217,CA-2015-111234,2/18/2015,,2/22/2015,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10002271,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.24,3,0,4.4352,,,,,,,
7528,US-2017-106145,9/26/2017,,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.24,3,0,2.9568,,,,,,,
5462,CA-2017-101574,9/28/2017,,10/4/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.24,3,0,4.4352,,,,,,,
7455,CA-2016-137743,7/30/2016,,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.248,4,0.2,3.1212,,,,,,,
7071,CA-2016-164490,9/5/2016,,9/10/2016,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.248,2,0.2,3.3524,,,,,,,
7046,CA-2016-160136,11/3/2016,,11/9/2016,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002160,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.248,2,0.2,3.3524,,,,,,,
7509,US-2017-161935,7/14/2017,,7/18/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.248,2,0.2,3.3524,,,,,,,
9627,CA-2017-103520,9/23/2017,,9/25/2017,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.248,2,0.2,3.3524,,,,,,,
1817,CA-2015-164833,6/4/2015,,6/4/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,Bush Somerset Collection Bookcase,9.26,2,0,3.0558,,,,,,,
5205,CA-2015-102015,9/12/2015,,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004685,Office Supplies,Art,Bush Somerset Collection Bookcase,9.26,2,0,3.0558,,,,,,,
9512,CA-2014-130575,12/14/2014,,12/16/2014,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.264,3,0.8,-13.896,,,,,,,
2174,CA-2016-112025,7/30/2016,,8/4/2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.264,3,0.8,-13.896,,,,,,,
7114,CA-2016-109666,4/19/2016,,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.28,2,0.2,3.248,,,,,,,
4485,CA-2016-109365,11/3/2016,,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.296,2,0.2,3.0212,,,,,,,
9529,CA-2017-156958,12/5/2017,,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.296,2,0.2,3.0212,,,,,,,
7587,CA-2014-163223,3/21/2014,,3/25/2014,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-AR-10001573,Office Supplies,Art,Bush Somerset Collection Bookcase,9.32,4,0,2.7028,,,,,,,
420,CA-2017-110478,3/4/2017,,3/9/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,Bush Somerset Collection Bookcase,9.32,4,0,2.7028,,,,,,,
1551,US-2017-124926,11/13/2017,,11/18/2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10004868,Office Supplies,Appliances,Bush Somerset Collection Bookcase,9.324,6,0.8,-24.7086,,,,,,,
4849,CA-2014-164469,6/25/2014,,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,Bush Somerset Collection Bookcase,9.328,1,0.2,0.8162,,,,,,,
2034,CA-2016-128923,12/9/2016,,12/13/2016,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10000475,Office Supplies,Art,Bush Somerset Collection Bookcase,9.328,1,0.2,0.8162,,,,,,,
1610,US-2016-115819,4/19/2016,,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.336,3,0.2,3.2676,,,,,,,
593,CA-2014-135405,1/9/2014,,1/13/2014,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10004078,Office Supplies,Art,Bush Somerset Collection Bookcase,9.344,2,0.2,1.168,,,,,,,
8989,CA-2015-123092,12/3/2015,,12/7/2015,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10004078,Office Supplies,Art,Bush Somerset Collection Bookcase,9.344,2,0.2,1.168,,,,,,,
1557,CA-2016-109176,5/9/2016,,5/15/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003134,Office Supplies,Envelopes,Bush Somerset Collection Bookcase,9.344,1,0.2,3.504,,,,,,,
8271,CA-2017-121790,1/30/2017,,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,Bush Somerset Collection Bookcase,9.344,2,0.2,3.1536,,,,,,,
9960,CA-2017-137421,10/6/2017,,10/11/2017,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10001761,Office Supplies,Art,Bush Somerset Collection Bookcase,9.344,2,0.2,1.8688,,,,,,,
7434,CA-2014-161249,8/9/2014,,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.345,5,0.7,-6.5415,,,,,,,
2503,CA-2017-131618,6/17/2017,,6/20/2017,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10001294,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.36,4,0.8,-16.38,,,,,,,
8852,CA-2015-140718,7/2/2015,,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.392,2,0.2,3.2872,,,,,,,
2033,CA-2016-128923,12/9/2016,,12/13/2016,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-PA-10002250,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.392,2,0.2,3.2872,,,,,,,
7179,CA-2017-133067,5/4/2017,,5/10/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.396,3,0.7,-7.5168,,,,,,,
3934,CA-2017-123001,9/2/2017,,9/8/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,Bush Somerset Collection Bookcase,9.4,5,0,2.726,,,,,,,
3223,CA-2014-108189,10/2/2014,,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-PA-10001838,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.408,2,0.2,3.4104,,,,,,,
4238,CA-2017-104024,8/29/2017,,9/3/2017,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001972,Office Supplies,Art,Bush Somerset Collection Bookcase,9.408,7,0.2,0.7056,,,,,,,
4212,CA-2014-166457,5/5/2014,,5/9/2014,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.42,3,0,4.239,,,,,,,
2807,CA-2015-148635,7/25/2015,,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Bush Somerset Collection Bookcase,9.42,2,0,0.471,,,,,,,
6527,CA-2016-129308,7/7/2016,,7/13/2016,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001308,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.42,5,0.7,-7.85,,,,,,,
4523,CA-2017-105445,2/20/2017,,2/25/2017,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,Bush Somerset Collection Bookcase,9.432,3,0.2,3.0654,,,,,,,
3539,CA-2014-158771,5/9/2014,,5/9/2014,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.45,3,0,4.536,,,,,,,
1385,US-2016-108504,2/5/2016,,2/5/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Bush Somerset Collection Bookcase,9.45,5,0,0.189,,,,,,,
9744,CA-2016-137127,6/16/2016,,6/22/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10001641,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.45,3,0,4.536,,,,,,,
7325,US-2017-126053,12/5/2017,,12/8/2017,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,Office Supplies,Labels,Bush Somerset Collection Bookcase,9.45,3,0,4.536,,,,,,,
1752,CA-2017-168837,10/14/2017,,10/17/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.46,2,0,3.6894,,,,,,,
8348,US-2015-115238,4/30/2015,,5/4/2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.48,1,0,3.792,,,,,,,
8634,CA-2016-107783,7/28/2016,,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,OFF-AP-10004052,Office Supplies,Appliances,Bush Somerset Collection Bookcase,9.48,3,0.2,0.711,,,,,,,
5009,CA-2015-102876,9/7/2015,,9/14/2015,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004781,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.522,1,0.7,-6.9828,,,,,,,
7612,US-2015-130491,2/8/2015,,2/11/2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-PA-10000791,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.54,2,0,4.293,,,,,,,
5875,CA-2017-133095,6/4/2017,,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10004141,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.54,3,0,4.3884,,,,,,,
3365,CA-2016-130050,7/16/2016,,7/18/2016,Second Class,MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10001940,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.552,3,0.6,-3.8208,,,,,,,
9125,CA-2016-128916,8/18/2016,,8/20/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.552,3,0.6,-3.8208,,,,,,,
5287,CA-2017-105991,5/5/2017,,5/6/2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-BI-10003274,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.552,8,0.7,-7.3232,,,,,,,
1394,CA-2017-124828,7/3/2017,,7/4/2017,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AR-10003514,Office Supplies,Art,Bush Somerset Collection Bookcase,9.552,3,0.2,1.5522,,,,,,,
3617,CA-2016-154536,9/5/2016,,9/9/2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.555,5,0.7,-7.3255,,,,,,,
403,CA-2014-113166,12/24/2014,,12/26/2014,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.568,2,0.2,3.4684,,,,,,,
3881,CA-2015-129896,6/15/2015,,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-PA-10002245,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.568,2,0.2,2.99,,,,,,,
7210,CA-2016-143476,9/11/2016,,9/13/2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.568,2,0.2,2.99,,,,,,,
4578,US-2014-121734,4/11/2014,,4/16/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.584,1,0.2,3.3544,,,,,,,
2499,CA-2016-126935,5/19/2016,,5/24/2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10004817,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.584,1,0.2,3.3544,,,,,,,
4909,CA-2014-133809,11/18/2014,,11/23/2014,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,Bush Somerset Collection Bookcase,9.588,2,0.4,-2.0774,,,,,,,
7996,US-2015-165743,11/20/2015,,11/23/2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.612,6,0.7,-7.3692,,,,,,,
29,US-2015-150630,9/17/2015,,9/21/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000474,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.618,2,0.7,-7.0532,,,,,,,
9257,CA-2014-168368,2/11/2014,,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.64,2,0,4.4344,,,,,,,
5854,US-2014-138835,9/10/2014,,9/14/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003314,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.64,2,0,4.7236,,,,,,,
1640,CA-2016-157266,5/26/2016,,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.64,2,0,4.4344,,,,,,,
1494,CA-2017-139661,10/30/2017,,11/3/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.64,2,0,3.6632,,,,,,,
3182,CA-2017-152912,11/9/2017,,11/12/2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10004728,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.64,2,0,4.4344,,,,,,,
2528,CA-2015-124541,4/6/2015,,4/10/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.648,6,0.8,-16.884,,,,,,,
9583,CA-2016-107475,6/7/2016,,6/11/2016,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Bush Somerset Collection Bookcase,9.648,6,0.2,3.4974,,,,,,,
5318,US-2017-162558,10/2/2017,,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.656,1,0.2,1.5691,,,,,,,
2423,CA-2016-155551,4/18/2016,,4/23/2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10001560,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.664,2,0.2,3.2616,,,,,,,
838,US-2017-156083,11/4/2017,,11/11/2017,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.664,2,0.2,3.2616,,,,,,,
8990,US-2015-128587,12/24/2015,,12/30/2015,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.68,2,0,3.7752,,,,,,,
410,CA-2017-117457,12/8/2017,,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,Bush Somerset Collection Bookcase,9.68,1,0,4.6464,,,,,,,
1705,CA-2016-106306,3/8/2016,,3/8/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.702,3,0.7,-7.1148,,,,,,,
77,US-2017-118038,12/9/2017,,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,Bush Somerset Collection Bookcase,9.708,3,0.6,-5.8248,,,,,,,
1427,US-2015-164448,10/31/2015,,11/4/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002949,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.728,2,0.2,3.2832,,,,,,,
9536,CA-2016-116596,10/27/2016,,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Bush Somerset Collection Bookcase,9.728,2,0.2,3.2832,,,,,,,
